Fecha,NFactura,Vendedor,Cliente,Producto,Lote,Cantidad,PrecioUnitario,CostoUnitario,Categoria,StockInicial,StockFinal,Bodega
2024-04-02,F00358,Juan Pérez,Industrias Polar,Desinfectante Amonio,L240420,21,5487,2973,Limpieza,66,45,Bodega Sur
2024-04-02,F00358,Juan Pérez,Industrias Polar,Aditivo Antiespuma,L240420,11,5462,3530,Químicos,47,36,Bodega Sur
2024-04-02,F00358,Juan Pérez,Industrias Polar,Aditivo Antiespuma,L240428,9,5462,3530,Químicos,23,14,Bodega Sur
2024-04-02,F00358,Juan Pérez,Industrias Polar,Removedor de Ceras,L240419,1,9265,5228,Solventes,1,0,Bodega Sur
2024-04-03,F00359,María López,Química Valpo,Detergente Enzimático,L240409,21,6109,3924,Limpieza,75,54,Bodega Norte
2024-04-03,F00359,María López,Química Valpo,Detergente Alcalino,L240401,4,4221,2408,Limpieza,11,7,Bodega Norte
2024-04-03,F00359,María López,Química Valpo,Desinfectante Amonio,L240401,17,5074,3300,Limpieza,57,40,Bodega Norte
2024-04-03,F00359,María López,Química Valpo,Sellador Epóxico,L240410,11,13150,8409,Químicos,20,9,Bodega Norte
2024-04-04,F00360,Pedro Ruiz,Supermercados Nova,Detergente Alcalino,L240419,5,4088,2412,Limpieza,14,9,Bodega Centro
2024-04-04,F00360,Pedro Ruiz,Supermercados Nova,Detergente Alcalino,L240401,16,4088,2412,Limpieza,48,32,Bodega Centro
2024-04-04,F00360,Pedro Ruiz,Supermercados Nova,Aditivo Antiespuma,L240412,43,5994,3442,Químicos,148,105,Bodega Centro
2024-04-04,F00360,Pedro Ruiz,Supermercados Nova,Desengrasante Industrial,L240425,81,4762,3215,Químicos,275,194,Bodega Centro
2024-04-04,F00360,Pedro Ruiz,Supermercados Nova,Removedor de Ceras,L240406,7,9603,4894,Solventes,13,6,Bodega Centro
2024-04-04,F00360,Pedro Ruiz,Supermercados Nova,Desinfectante Amonio,L240401,26,5632,3226,Limpieza,93,67,Bodega Centro
2024-04-04,F00361,Juan Pérez,Servicios Mineros Z,Desinfectante Amonio,L240418,15,5471,3075,Limpieza,52,37,Bodega Sur
2024-04-04,F00361,Juan Pérez,Servicios Mineros Z,Desengrasante Industrial,L240407,18,4920,3282,Químicos,70,52,Bodega Sur
2024-04-04,F00361,Juan Pérez,Servicios Mineros Z,Aditivo Antiespuma,L240422,27,5409,3545,Químicos,99,72,Bodega Sur
2024-04-05,F00362,Ana Torres,Servicios Mineros Z,Desengrasante Industrial,L240408,36,5231,3183,Químicos,188,152,Bodega Sur
2024-04-05,F00362,Ana Torres,Servicios Mineros Z,Sellador Epóxico,L240429,12,12217,8275,Químicos,49,37,Bodega Sur
2024-04-05,F00362,Ana Torres,Servicios Mineros Z,Detergente Alcalino,L240429,19,4140,2413,Limpieza,62,43,Bodega Sur
2024-04-05,F00362,Ana Torres,Servicios Mineros Z,Detergente Enzimático,L240414,27,5928,3996,Limpieza,27,0,Bodega Sur
2024-04-05,F00363,María López,Alimentos Andinos,Desinfectante Amonio,L240406,36,5640,3157,Limpieza,107,71,Bodega Norte
2024-04-05,F00363,María López,Alimentos Andinos,Aditivo Antiespuma,L240424,31,6119,3498,Químicos,96,65,Bodega Norte
2024-04-05,F00364,Ana Torres,Distribuidora Austral,Removedor de Ceras,L240418,20,8838,4952,Solventes,55,35,Bodega Centro
2024-04-05,F00364,Ana Torres,Distribuidora Austral,Desengrasante Industrial,L240415,44,4889,2885,Químicos,99,55,Bodega Centro
2024-04-05,F00364,Ana Torres,Distribuidora Austral,Detergente Alcalino,L240411,18,4019,2202,Limpieza,67,49,Bodega Centro
2024-04-06,F00365,María López,Industrias Polar,Desengrasante Industrial,L240408,49,5023,2881,Químicos,142,93,Bodega Centro
2024-04-06,F00365,María López,Industrias Polar,Detergente Enzimático,L240404,51,6460,4144,Limpieza,143,92,Bodega Centro
2024-04-06,F00366,María López,Comercial FríoSur,Solvente Multiuso,L240411,22,7990,4721,Solventes,68,46,Bodega Sur
2024-04-06,F00366,María López,Comercial FríoSur,Detergente Alcalino,L240401,33,3935,2370,Limpieza,109,76,Bodega Sur
2024-04-06,F00367,Pedro Ruiz,Supermercados Nova,Desengrasante Industrial,L240412,41,4792,3277,Químicos,68,27,Bodega Sur
2024-04-06,F00367,Pedro Ruiz,Supermercados Nova,Desengrasante Industrial,L240404,19,4792,3277,Químicos,95,76,Bodega Sur
2024-04-06,F00367,Pedro Ruiz,Supermercados Nova,Detergente Alcalino,L240427,28,3954,2279,Limpieza,68,40,Bodega Sur
2024-04-06,F00367,Pedro Ruiz,Supermercados Nova,Aditivo Antiespuma,L240403,22,5899,3534,Químicos,79,57,Bodega Sur
2024-04-06,F00367,Pedro Ruiz,Supermercados Nova,Aditivo Antiespuma,L240402,1,5899,3534,Químicos,2,1,Bodega Sur
2024-04-06,F00367,Pedro Ruiz,Supermercados Nova,Desinfectante Amonio,L240420,10,5546,3258,Limpieza,32,22,Bodega Sur
2024-04-06,F00367,Pedro Ruiz,Supermercados Nova,Sellador Epóxico,L240421,1,12337,8431,Químicos,3,2,Bodega Sur
2024-04-10,F00368,Pedro Ruiz,Alimentos Andinos,Desengrasante Industrial,L240423,12,4679,2901,Químicos,33,21,Bodega Centro
2024-04-10,F00369,María López,Supermercados Nova,Desinfectante Amonio,L240414,26,4968,3108,Limpieza,79,53,Bodega Norte
2024-04-10,F00369,María López,Supermercados Nova,Sellador Epóxico,L240401,1,12241,8338,Químicos,2,1,Bodega Norte
2024-04-10,F00370,Ana Torres,Industrias Polar,Detergente Alcalino,L240415,23,3779,2310,Limpieza,61,38,Bodega Norte
2024-04-10,F00370,Ana Torres,Industrias Polar,Aditivo Antiespuma,L240402,39,5550,3504,Químicos,124,85,Bodega Norte
2024-04-10,F00370,Ana Torres,Industrias Polar,Detergente Enzimático,L240423,41,6458,3933,Limpieza,158,117,Bodega Norte
2024-04-10,F00370,Ana Torres,Industrias Polar,Desinfectante Amonio,L240407,13,5504,3137,Limpieza,40,27,Bodega Norte
2024-04-10,F00371,Pedro Ruiz,Industrias Polar,Detergente Alcalino,L240405,21,4053,2220,Limpieza,60,39,Bodega Centro
2024-04-10,F00371,Pedro Ruiz,Industrias Polar,Detergente Enzimático,L240420,32,6312,3655,Limpieza,67,35,Bodega Centro
2024-04-11,F00372,Ana Torres,Química Valpo,Detergente Alcalino,L240408,3,4054,2239,Limpieza,13,10,Bodega Centro
2024-04-11,F00372,Ana Torres,Química Valpo,Detergente Alcalino,L240404,20,4054,2239,Limpieza,23,3,Bodega Centro
2024-04-11,F00372,Ana Torres,Química Valpo,Sellador Epóxico,L240407,7,13535,9381,Químicos,15,8,Bodega Centro
2024-04-11,F00372,Ana Torres,Química Valpo,Desengrasante Industrial,L240405,50,4992,2911,Químicos,141,91,Bodega Centro
2024-04-11,F00373,Juan Pérez,Alimentos Andinos,Detergente Alcalino,L240426,22,3719,2457,Limpieza,91,69,Bodega Sur
2024-04-11,F00373,Juan Pérez,Alimentos Andinos,Detergente Alcalino,L240412,2,3719,2457,Limpieza,9,7,Bodega Sur
2024-04-12,F00374,Ana Torres,Distribuidora Austral,Detergente Enzimático,L240418,26,6381,4031,Limpieza,105,79,Bodega Sur
2024-04-12,F00374,Ana Torres,Distribuidora Austral,Detergente Enzimático,L240426,8,6381,4031,Limpieza,34,26,Bodega Sur
2024-04-12,F00374,Ana Torres,Distribuidora Austral,Detergente Alcalino,L240425,18,4030,2216,Limpieza,79,61,Bodega Sur
2024-04-12,F00374,Ana Torres,Distribuidora Austral,Solvente Multiuso,L240412,21,7801,4494,Solventes,67,46,Bodega Sur
2024-04-12,F00374,Ana Torres,Distribuidora Austral,Removedor de Ceras,L240406,8,9428,5297,Solventes,27,19,Bodega Sur
2024-04-12,F00375,María López,Química Valpo,Aditivo Antiespuma,L240408,36,5475,3680,Químicos,63,27,Bodega Norte
2024-04-12,F00375,María López,Química Valpo,Aditivo Antiespuma,L240417,2,5475,3680,Químicos,6,4,Bodega Norte
2024-04-12,F00376,Pedro Ruiz,Logística Andes,Sellador Epóxico,L240401,1,13091,8982,Químicos,2,1,Bodega Norte
2024-04-12,F00376,Pedro Ruiz,Logística Andes,Sellador Epóxico,L240412,3,13091,8982,Químicos,7,4,Bodega Norte
2024-04-12,F00376,Pedro Ruiz,Logística Andes,Desengrasante Industrial,L240424,1,4913,3175,Químicos,2,1,Bodega Norte
2024-04-12,F00376,Pedro Ruiz,Logística Andes,Desengrasante Industrial,L240419,39,4913,3175,Químicos,39,0,Bodega Norte
2024-04-12,F00376,Pedro Ruiz,Logística Andes,Desinfectante Amonio,L240421,17,4968,3309,Limpieza,89,72,Bodega Norte
2024-04-12,F00376,Pedro Ruiz,Logística Andes,Detergente Alcalino,L240422,21,3882,2295,Limpieza,56,35,Bodega Norte
2024-04-13,F00377,Ana Torres,Comercial FríoSur,Solvente Multiuso,L240408,29,7522,4532,Solventes,121,92,Bodega Centro
2024-04-13,F00377,Ana Torres,Comercial FríoSur,Desinfectante Amonio,L240427,8,5358,3047,Limpieza,19,11,Bodega Centro
2024-04-13,F00377,Ana Torres,Comercial FríoSur,Desinfectante Amonio,L240422,7,5358,3047,Limpieza,29,22,Bodega Centro
2024-04-15,F00378,María López,Supermercados Nova,Sellador Epóxico,L240401,11,12532,9062,Químicos,43,32,Bodega Norte
2024-04-15,F00378,María López,Supermercados Nova,Desengrasante Industrial,L240420,7,4573,3047,Químicos,27,20,Bodega Norte
2024-04-15,F00378,María López,Supermercados Nova,Desengrasante Industrial,L240405,43,4573,3047,Químicos,141,98,Bodega Norte
2024-04-16,F00379,Pedro Ruiz,Distribuidora Austral,Sellador Epóxico,L240414,2,12815,8695,Químicos,2,0,Bodega Norte
2024-04-16,F00379,Pedro Ruiz,Distribuidora Austral,Sellador Epóxico,L240407,1,12815,8695,Químicos,3,2,Bodega Norte
2024-04-16,F00379,Pedro Ruiz,Distribuidora Austral,Solvente Multiuso,L240420,19,7447,4857,Solventes,73,54,Bodega Norte
2024-04-16,F00379,Pedro Ruiz,Distribuidora Austral,Desengrasante Industrial,L240412,27,5217,3090,Químicos,110,83,Bodega Norte
2024-04-16,F00379,Pedro Ruiz,Distribuidora Austral,Desengrasante Industrial,L240425,5,5217,3090,Químicos,22,17,Bodega Norte
2024-04-20,F00380,Ana Torres,Supermercados Nova,Removedor de Ceras,L240405,1,9649,4869,Solventes,3,2,Bodega Norte
2024-04-20,F00380,Ana Torres,Supermercados Nova,Desinfectante Amonio,L240426,21,5668,3334,Limpieza,34,13,Bodega Norte
2024-04-20,F00380,Ana Torres,Supermercados Nova,Detergente Enzimático,L240423,34,6242,3627,Limpieza,143,109,Bodega Norte
2024-04-22,F00381,Pedro Ruiz,Distribuidora Austral,Removedor de Ceras,L240420,5,9475,5343,Solventes,16,11,Bodega Sur
2024-04-22,F00381,Pedro Ruiz,Distribuidora Austral,Detergente Enzimático,L240406,47,6626,3887,Limpieza,136,89,Bodega Sur
2024-04-22,F00381,Pedro Ruiz,Distribuidora Austral,Desengrasante Industrial,L240416,21,4802,3263,Químicos,60,39,Bodega Sur
2024-04-22,F00382,Juan Pérez,MetalMaq Ltda,Desengrasante Industrial,L240427,50,4640,2913,Químicos,221,171,Bodega Norte
2024-04-22,F00382,Juan Pérez,MetalMaq Ltda,Desinfectante Amonio,L240414,10,5259,3406,Limpieza,19,9,Bodega Norte
2024-04-24,F00383,María López,Química Valpo,Detergente Enzimático,L240411,62,6233,4059,Limpieza,114,52,Bodega Sur
2024-04-24,F00383,María López,Química Valpo,Sellador Epóxico,L240418,9,12280,8685,Químicos,16,7,Bodega Sur
2024-04-24,F00383,María López,Química Valpo,Removedor de Ceras,L240424,14,9268,4868,Solventes,62,48,Bodega Sur
2024-04-24,F00383,María López,Química Valpo,Detergente Alcalino,L240401,1,3759,2277,Limpieza,2,1,Bodega Sur
2024-04-24,F00383,María López,Química Valpo,Detergente Alcalino,L240416,1,3759,2277,Limpieza,2,1,Bodega Sur
2024-04-24,F00384,María López,Distribuidora Austral,Desinfectante Amonio,L240411,7,5242,3204,Limpieza,19,12,Bodega Norte
2024-04-24,F00384,María López,Distribuidora Austral,Desinfectante Amonio,L240410,25,5242,3204,Limpieza,93,68,Bodega Norte
2024-04-24,F00384,María López,Distribuidora Austral,Detergente Alcalino,L240412,9,3823,2340,Limpieza,19,10,Bodega Norte
2024-04-24,F00384,María López,Distribuidora Austral,Detergente Alcalino,L240401,1,3823,2340,Limpieza,1,0,Bodega Norte
2024-04-25,F00385,Ana Torres,Alimentos Andinos,Solvente Multiuso,L240429,5,7706,5032,Solventes,17,12,Bodega Norte
2024-04-25,F00385,Ana Torres,Alimentos Andinos,Solvente Multiuso,L240411,22,7706,5032,Solventes,89,67,Bodega Norte
2024-04-25,F00385,Ana Torres,Alimentos Andinos,Desinfectante Amonio,L240401,18,5447,2989,Limpieza,70,52,Bodega Norte
2024-04-26,F00386,María López,Comercial FríoSur,Sellador Epóxico,L240416,4,13645,8562,Químicos,18,14,Bodega Norte
2024-04-26,F00386,María López,Comercial FríoSur,Solvente Multiuso,L240402,28,7155,4608,Solventes,81,53,Bodega Norte
2024-04-26,F00387,María López,Servicios Mineros Z,Sellador Epóxico,L240407,4,13147,9020,Químicos,14,10,Bodega Norte
2024-04-26,F00387,María López,Servicios Mineros Z,Detergente Enzimático,L240413,14,6072,3708,Limpieza,47,33,Bodega Norte
2024-04-26,F00387,María López,Servicios Mineros Z,Solvente Multiuso,L240401,19,7580,4904,Solventes,63,44,Bodega Norte
2024-04-26,F00387,María López,Servicios Mineros Z,Desinfectante Amonio,L240423,10,5528,3403,Limpieza,30,20,Bodega Norte
2024-04-26,F00387,María López,Servicios Mineros Z,Desengrasante Industrial,L240418,43,4935,2966,Químicos,137,94,Bodega Norte
2024-04-26,F00388,Pedro Ruiz,Distribuidora Austral,Desinfectante Amonio,L240429,6,5215,2959,Limpieza,23,17,Bodega Sur
2024-04-26,F00388,Pedro Ruiz,Distribuidora Austral,Desinfectante Amonio,L240419,6,5215,2959,Limpieza,8,2,Bodega Sur
2024-04-26,F00388,Pedro Ruiz,Distribuidora Austral,Solvente Multiuso,L240424,7,7180,4445,Solventes,29,22,Bodega Sur
2024-04-26,F00388,Pedro Ruiz,Distribuidora Austral,Detergente Alcalino,L240422,41,4277,2298,Limpieza,80,39,Bodega Sur
2024-04-26,F00389,María López,Distribuidora Austral,Aditivo Antiespuma,L240424,62,5648,3264,Químicos,211,149,Bodega Sur
2024-04-27,F00390,Ana Torres,Servicios Mineros Z,Desinfectante Amonio,L240423,11,5170,3175,Limpieza,59,48,Bodega Sur
2024-04-27,F00390,Ana Torres,Servicios Mineros Z,Solvente Multiuso,L240408,31,7723,4942,Solventes,62,31,Bodega Sur
2024-04-27,F00391,Juan Pérez,Comercial FríoSur,Solvente Multiuso,L240407,15,7507,5050,Solventes,33,18,Bodega Norte
2024-04-27,F00391,Juan Pérez,Comercial FríoSur,Detergente Enzimático,L240426,6,6225,4096,Limpieza,13,7,Bodega Norte
2024-04-27,F00391,Juan Pérez,Comercial FríoSur,Detergente Enzimático,L240422,14,6225,4096,Limpieza,50,36,Bodega Norte
2024-04-27,F00391,Juan Pérez,Comercial FríoSur,Desinfectante Amonio,L240422,27,5608,2967,Limpieza,105,78,Bodega Norte
2024-04-27,F00392,Juan Pérez,Distribuidora Austral,Detergente Enzimático,L240415,47,6165,3655,Limpieza,117,70,Bodega Norte
2024-04-27,F00392,Juan Pérez,Distribuidora Austral,Removedor de Ceras,L240419,1,8878,4923,Solventes,2,1,Bodega Norte
2024-04-27,F00392,Juan Pérez,Distribuidora Austral,Removedor de Ceras,L240409,2,8878,4923,Solventes,2,0,Bodega Norte
2024-04-27,F00392,Juan Pérez,Distribuidora Austral,Aditivo Antiespuma,L240410,2,5711,3660,Químicos,5,3,Bodega Norte
2024-04-27,F00392,Juan Pérez,Distribuidora Austral,Aditivo Antiespuma,L240423,2,5711,3660,Químicos,5,3,Bodega Norte
2024-04-27,F00392,Juan Pérez,Distribuidora Austral,Detergente Alcalino,L240407,19,4256,2491,Limpieza,64,45,Bodega Norte
2024-05-01,F00393,María López,Alimentos Andinos,Desengrasante Industrial,L240529,35,4993,3131,Químicos,76,41,Bodega Centro
2024-05-01,F00393,María López,Alimentos Andinos,Detergente Enzimático,L240511,45,6297,3940,Limpieza,109,64,Bodega Centro
2024-05-02,F00394,Juan Pérez,Alimentos Andinos,Desengrasante Industrial,L240513,27,5063,2860,Químicos,53,26,Bodega Norte
2024-05-02,F00394,Juan Pérez,Alimentos Andinos,Detergente Enzimático,L240515,12,6694,3980,Limpieza,43,31,Bodega Norte
2024-05-02,F00395,Juan Pérez,Distribuidora Austral,Removedor de Ceras,L240519,6,9287,5470,Solventes,19,13,Bodega Norte
2024-05-02,F00395,Juan Pérez,Distribuidora Austral,Detergente Alcalino,L240517,20,4272,2383,Limpieza,54,34,Bodega Norte
2024-05-02,F00396,María López,Supermercados Nova,Detergente Alcalino,L240526,12,4248,2350,Limpieza,29,17,Bodega Centro
2024-05-02,F00396,María López,Supermercados Nova,Solvente Multiuso,L240506,266,7968,4751,Solventes,677,411,Bodega Centro
2024-05-03,F00397,Pedro Ruiz,Supermercados Nova,Detergente Enzimático,L240520,35,6354,3889,Limpieza,39,4,Bodega Centro
2024-05-03,F00397,Pedro Ruiz,Supermercados Nova,Solvente Multiuso,L240517,13,7304,5034,Solventes,42,29,Bodega Centro
2024-05-03,F00397,Pedro Ruiz,Supermercados Nova,Solvente Multiuso,L240513,4,7304,5034,Solventes,10,6,Bodega Centro
2024-05-03,F00397,Pedro Ruiz,Supermercados Nova,Sellador Epóxico,L240522,13,12941,8530,Químicos,33,20,Bodega Centro
2024-05-03,F00397,Pedro Ruiz,Supermercados Nova,Desengrasante Industrial,L240523,39,5160,3073,Químicos,167,128,Bodega Centro
2024-05-03,F00398,Pedro Ruiz,Distribuidora Austral,Detergente Alcalino,L240512,19,4034,2512,Limpieza,35,16,Bodega Centro
2024-05-03,F00398,Pedro Ruiz,Distribuidora Austral,Removedor de Ceras,L240510,1,8687,5111,Solventes,3,2,Bodega Centro
2024-05-03,F00398,Pedro Ruiz,Distribuidora Austral,Removedor de Ceras,L240508,3,8687,5111,Solventes,11,8,Bodega Centro
2024-05-03,F00398,Pedro Ruiz,Distribuidora Austral,Sellador Epóxico,L240526,2,12211,9031,Químicos,5,3,Bodega Centro
2024-05-03,F00398,Pedro Ruiz,Distribuidora Austral,Sellador Epóxico,L240504,3,12211,9031,Químicos,8,5,Bodega Centro
2024-05-04,F00399,Juan Pérez,Logística Andes,Solvente Multiuso,L240519,25,7138,4383,Solventes,34,9,Bodega Centro
2024-05-04,F00399,Juan Pérez,Logística Andes,Detergente Alcalino,L240511,8,3893,2433,Limpieza,8,0,Bodega Centro
2024-05-04,F00399,Juan Pérez,Logística Andes,Detergente Alcalino,L240504,6,3893,2433,Limpieza,11,5,Bodega Centro
2024-05-06,F00400,María López,Distribuidora Austral,Desengrasante Industrial,L240527,35,4985,2887,Químicos,60,25,Bodega Norte
2024-05-06,F00400,María López,Distribuidora Austral,Removedor de Ceras,L240507,1,9272,5332,Solventes,3,2,Bodega Norte
2024-05-06,F00400,María López,Distribuidora Austral,Detergente Alcalino,L240506,19,4128,2210,Limpieza,63,44,Bodega Norte
2024-05-06,F00401,María López,Logística Andes,Solvente Multiuso,L240525,5,7369,4465,Solventes,14,9,Bodega Sur
2024-05-06,F00401,María López,Logística Andes,Solvente Multiuso,L240519,19,7369,4465,Solventes,54,35,Bodega Sur
2024-05-06,F00401,María López,Logística Andes,Desengrasante Industrial,L240512,33,4620,3217,Químicos,105,72,Bodega Sur
2024-05-07,F00402,Pedro Ruiz,Servicios Mineros Z,Desengrasante Industrial,L240509,18,4624,3294,Químicos,60,42,Bodega Sur
2024-05-07,F00402,Pedro Ruiz,Servicios Mineros Z,Desengrasante Industrial,L240513,33,4624,3294,Químicos,37,4,Bodega Sur
2024-05-07,F00402,Pedro Ruiz,Servicios Mineros Z,Aditivo Antiespuma,L240504,10,5761,3305,Químicos,30,20,Bodega Sur
2024-05-07,F00402,Pedro Ruiz,Servicios Mineros Z,Aditivo Antiespuma,L240501,32,5761,3305,Químicos,82,50,Bodega Sur
2024-05-07,F00403,Juan Pérez,Comercial FríoSur,Desengrasante Industrial,L240516,23,5046,3154,Químicos,69,46,Bodega Norte
2024-05-09,F00404,Ana Torres,Retail Pacífico,Aditivo Antiespuma,L240505,33,5364,3513,Químicos,196,163,Bodega Sur
2024-05-09,F00404,Ana Torres,Retail Pacífico,Desinfectante Amonio,L240510,9,5115,3329,Limpieza,33,24,Bodega Sur
2024-05-09,F00404,Ana Torres,Retail Pacífico,Desinfectante Amonio,L240525,5,5115,3329,Limpieza,14,9,Bodega Sur
2024-05-09,F00404,Ana Torres,Retail Pacífico,Detergente Alcalino,L240528,17,3762,2500,Limpieza,55,38,Bodega Sur
2024-05-09,F00404,Ana Torres,Retail Pacífico,Desengrasante Industrial,L240515,53,4941,2938,Químicos,172,119,Bodega Sur
2024-05-09,F00405,María López,Química Valpo,Sellador Epóxico,L240528,5,12562,9496,Químicos,15,10,Bodega Sur
2024-05-09,F00406,Ana Torres,Comercial FríoSur,Desengrasante Industrial,L240526,17,4681,3180,Químicos,47,30,Bodega Centro
2024-05-09,F00406,Ana Torres,Comercial FríoSur,Desengrasante Industrial,L240522,22,4681,3180,Químicos,31,9,Bodega Centro
2024-05-09,F00406,Ana Torres,Comercial FríoSur,Desinfectante Amonio,L240507,22,5456,3312,Limpieza,43,21,Bodega Centro
2024-05-09,F00406,Ana Torres,Comercial FríoSur,Desinfectante Amonio,L240510,10,5456,3312,Limpieza,27,17,Bodega Centro
2024-05-10,F00407,María López,Industrias Polar,Detergente Enzimático,L240505,36,6250,3854,Limpieza,66,30,Bodega Sur
2024-05-10,F00407,María López,Industrias Polar,Removedor de Ceras,L240513,1,8575,5360,Solventes,3,2,Bodega Sur
2024-05-10,F00407,María López,Industrias Polar,Removedor de Ceras,L240524,1,8575,5360,Solventes,2,1,Bodega Sur
2024-05-10,F00407,María López,Industrias Polar,Solvente Multiuso,L240503,6,7873,4552,Solventes,10,4,Bodega Sur
2024-05-10,F00407,María López,Industrias Polar,Solvente Multiuso,L240508,6,7873,4552,Solventes,21,15,Bodega Sur
2024-05-10,F00407,María López,Industrias Polar,Desinfectante Amonio,L240529,13,5664,3193,Limpieza,66,53,Bodega Sur
2024-05-10,F00408,Ana Torres,Logística Andes,Removedor de Ceras,L240512,8,8743,4953,Solventes,37,29,Bodega Centro
2024-05-10,F00408,Ana Torres,Logística Andes,Detergente Alcalino,L240520,8,3967,2249,Limpieza,15,7,Bodega Centro
2024-05-10,F00408,Ana Torres,Logística Andes,Sellador Epóxico,L240502,6,12162,8552,Químicos,33,27,Bodega Centro
2024-05-13,F00409,María López,Distribuidora Austral,Removedor de Ceras,L240513,3,9433,5154,Solventes,8,5,Bodega Centro
2024-05-13,F00409,María López,Distribuidora Austral,Removedor de Ceras,L240524,1,9433,5154,Solventes,1,0,Bodega Centro
2024-05-13,F00410,Juan Pérez,Comercial FríoSur,Sellador Epóxico,L240525,5,12779,8749,Químicos,8,3,Bodega Centro
